week,category,weekly_rank,show_title,season_title,weekly_hours_viewed,runtime,weekly_views,cumulative_weeks_in_top_10,is_staggered_launch,episode_launch_details
7/16/23,TV (Non-English),1,King the Land,King the Land: Limited Series,51800000,0,4600000,5,TRUE,"[{""episodesLaunched"":9,""countryList"":[""PH"",""JP"",""KI"",""KR"",""NF"",""TK"",""TO"",""TV"",""CX"",""MM"",""NC"",""IN"",""TL"",""UM"",""LK"",""VN"",""WF"",""NP"",""NZ"",""BN"",""PG"",""TW"",""BT"",""KH"",""WS"",""AU"",""MO"",""PN"",""TH"",""NR"",""VU"",""LA"",""MN"",""NU"",""CC"",""MY"",""SB"",""BD"",""PF"",""MV"",""CK"",""HK"",""FJ"",""ID"",""SG""]},{""episodesLaunched"":10,""countryList"":[""DO"",""JM"",""AG"",""GN"",""IM"",""SE"",""AQ"",""CD"",""FK"",""GW"",""HM"",""MH"",""MK"",""MQ"",""NI"",""TZ"",""OM"",""TJ"",""UY"",""CH"",""CO"",""CU"",""GU"",""KW"",""LY"",""MF"",""MU"",""NA"",""PL"",""ST"",""CI"",""FI"",""GR"",""LU"",""PE"",""PR"",""PW"",""RS"",""SK"",""UA"",""ZM"",""BR"",""DE"",""GD"",""GY"",""MP"",""PK"",""SD"",""TN"",""UG"",""AE"",""BQ"",""CG"",""CM"",""EG"",""GH"",""GP"",""KY"",""ML"",""MT"",""SH"",""SN"",""DM"",""GE"",""HT"",""IE"",""KG"",""KN"",""SX"",""VG"",""BY"",""FM"",""GG"",""JE"",""MZ"",""VE"",""BA"",""BJ"",""ET"",""GB"",""KE"",""NL"",""PY"",""SR"",""TT"",""AL"",""BZ"",""ES"",""GI"",""IO"",""KZ"",""LC"",""MS"",""MX"",""RU"",""BL"",""BO"",""PA"",""SS"",""SV"",""ZW"",""AI"",""AO"",""FR"",""GA"",""JO"",""MC"",""PT"",""SM"",""UZ"",""CV"",""GF"",""HR"",""LT"",""NO"",""PM"",""SL"",""TR"",""VC"",""AF"",""AM"",""AR"",""AT"",""BI"",""CL"",""LV"",""ME"",""NE"",""TC"",""TD"",""TG"",""AW"",""BW"",""DK"",""EC"",""GL"",""GM"",""HU"",""IR"",""IS"",""KM"",""LR"",""MW"",""US"",""BE"",""CY"",""DJ"",""DZ"",""EE"",""GS"",""LI"",""MA"",""MD"",""MG"",""PS"",""RW"",""SZ"",""AS"",""FO"",""HN"",""LS"",""NG"",""RO"",""AD"",""BG"",""ER"",""TM"",""VI"",""YT"",""CA"",""CR"",""EH"",""GQ"",""LB"",""RE"",""SA"",""SI"",""VA"",""AZ"",""BB"",""BS"",""GT"",""MR"",""QA"",""SO"",""ZA"",""BF"",""CW"",""CZ"",""IQ"",""IT"",""SC"",""YE"",""BH"",""BM"",""CF"",""IL""]}]"
7/16/23,TV (Non-English),2,Celebrity,Celebrity: Limited Series,30000000,8.9833,3300000,3,FALSE,
7/16/23,TV (Non-English),3,Record of Ragnarok,Record of Ragnarok: Season 2,18600000,0,3000000,3,TRUE,"[{""episodesLaunched"":10,""countryList"":[""KR""]},{""episodesLaunched"":15,""countryList"":[""BH"",""RS"",""RU"",""AQ"",""BZ"",""CV"",""CW"",""FO"",""GY"",""PN"",""RE"",""YT"",""BM"",""BQ"",""BT"",""BY"",""CK"",""FR"",""GI"",""GS"",""HM"",""KI"",""LI"",""MG"",""MO"",""MV"",""NG"",""OM"",""SC"",""TG"",""AF"",""CA"",""CG"",""EC"",""GR"",""MK"",""PW"",""SL"",""SN"",""TD"",""TV"",""WS"",""BO"",""CD"",""GH"",""GQ"",""MX"",""PK"",""SA"",""SZ"",""TL"",""UA"",""BE"",""GW"",""KH"",""KM"",""MR"",""ST"",""US"",""BD"",""BN"",""BR"",""CI"",""ER"",""LY"",""PE"",""PG"",""PH"",""SM"",""TZ"",""UM"",""VG"",""ZA"",""AI"",""AM"",""CC"",""CL"",""CR"",""CY"",""DK"",""GA"",""GM"",""GP"",""GT"",""TN"",""AE"",""AW"",""BF"",""EG"",""HK"",""IQ"",""JE"",""KN"",""LA"",""RO"",""SK"",""SX"",""TK"",""AS"",""HR"",""IM"",""IT"",""MQ"",""SV"",""YE"",""AO"",""AR"",""AZ"",""BB"",""BI"",""DM"",""GG"",""MW"",""PL"",""PR"",""PS"",""PY"",""QA"",""SH"",""VC"",""WF"",""AL"",""BJ"",""LC"",""MZ"",""PF"",""SI"",""SO"",""AT"",""DJ"",""HU"",""MN"",""MT"",""MY"",""NE"",""EE"",""ES"",""GB"",""GD"",""GF"",""ID"",""LK"",""TO"",""TR"",""VA"",""ZW"",""KY"",""LV"",""MH"",""NC"",""NU"",""TH"",""CH"",""DZ"",""FI"",""KG"",""MF"",""TM"",""VI"",""AU"",""BW"",""FK"",""GE"",""HT"",""MD"",""MM"",""NO"",""PA"",""PM"",""SG"",""ZM"",""AD"",""BA"",""ME"",""NZ"",""RW"",""SR"",""TT"",""TW"",""BL"",""CU"",""CX"",""GU"",""JO"",""JP"",""LU"",""NL"",""PT"",""SB"",""TC"",""TJ"",""BS"",""CO"",""CZ"",""ET"",""FM"",""GL"",""GN"",""IL"",""IR"",""JM"",""LB"",""LR"",""NI"",""VN"",""CF"",""DO"",""EH"",""LT"",""ML"",""MS"",""MU"",""UG"",""FJ"",""HN"",""IE"",""KW"",""MA"",""MC"",""NA"",""NP"",""SE"",""VE"",""VU"",""CM"",""DE"",""IS"",""KE"",""KZ"",""LS"",""MP"",""NR"",""UY"",""AG"",""BG"",""IO"",""NF"",""SD"",""SS"",""UZ""]}]"
7/16/23,TV (Non-English),4,Burn the House Down,Burn the House Down: Season 1,16800000,6.45,2600000,1,FALSE,
7/16/23,TV (Non-English),5,Jujutsu Kaisen,Jujutsu Kaisen: Season 2,1900000,0.8,2400000,1,FALSE,
7/16/23,TV (Non-English),6,My Happy Marriage,My Happy Marriage: Season 1,1600000,0.8167,2000000,1,FALSE,
7/16/23,TV (Non-English),7,The Surrogacy,The Surrogacy: Season 1,26000000,15.1667,1700000,5,FALSE,
7/16/23,TV (Non-English),8,See You in My 19th Life,See You in My 19th Life: Limited Series,17600000,10.2667,1700000,4,FALSE,
7/16/23,TV (Non-English),9,Zom 100: Bucket List of the Dead,Zom 100: Bucket List of the Dead: Season 1,1300000,0.8,1600000,1,FALSE,
7/16/23,TV (Non-English),10,Back to 15,Back to 15: Season 2,5400000,3.9,1400000,2,FALSE,
7/9/23,Films (English),1,The Out-Laws,N/A,31700000,1.6167,19600000,1,FALSE,
7/9/23,Films (English),2,Extraction 2,N/A,18400000,2.0667,8900000,4,FALSE,
7/9/23,Films (English),3,Nimona,N/A,11500000,1.7167,6700000,2,FALSE,
7/9/23,Films (English),4,Run Rabbit Run,N/A,9900000,1.6833,5900000,2,FALSE,
7/9/23,Films (English),5,Unknown: The Lost Pyramid,N/A,7900000,1.4,5600000,1,FALSE,
7/9/23,Films (English),6,Sniper: Assassin's End,N/A,8500000,1.5833,5400000,2,FALSE,
7/9/23,Films (English),7,Old Henry,N/A,8100000,1.65,4900000,1,FALSE,
7/9/23,Films (English),8,WHAM!,N/A,6800000,1.5333,4400000,1,FALSE,
7/9/23,Films (English),9,Skyscraper,N/A,7500000,1.7,4400000,1,FALSE,
7/9/23,Films (English),10,Woody Woodpecker,N/A,6300000,1.5167,4200000,1,FALSE,
7/9/23,Films (Non-English),1,Make Me Believe,N/A,6500000,1.7333,3800000,3,FALSE,
7/9/23,Films (Non-English),2,Gold Brick,N/A,5500000,1.6167,3400000,1,FALSE,
7/9/23,Films (Non-English),3,Lust Stories 2,N/A,6600000,2.2167,3000000,2,FALSE,
7/9/23,Films (Non-English),4,Through My Window 2: Across the Sea,N/A,4900000,1.8667,2600000,3,FALSE,
7/9/23,Films (Non-English),5,Afwaah,N/A,3000000,2.0333,1500000,2,FALSE,
7/9/23,Films (Non-English),6,Seasons,N/A,2000000,1.8167,1100000,1,FALSE,
7/9/23,Films (Non-English),7,A Beautiful Life,N/A,1800000,1.6667,1100000,6,FALSE,
7/9/23,Films (Non-English),8,iNumber Number: Jozi Gold,N/A,2000000,1.9,1100000,3,FALSE,
7/9/23,Films (Non-English),9,Through My Window,N/A,1700000,1.9,900000,16,FALSE,
7/9/23,Films (Non-English),10,Faithfully Yours,N/A,1400000,1.5833,900000,5,FALSE,
7/9/23,TV (English),1,The Witcher,The Witcher: Season 3,66500000,4.8167,13800000,2,FALSE,
7/9/23,TV (English),2,The Lincoln Lawyer,The Lincoln Lawyer: Season 2,31400000,4.2333,7400000,1,FALSE,
7/9/23,TV (English),3,Fatal Seduction,Fatal Seduction: Season 1,19100000,3.7667,5100000,1,FALSE,
7/9/23,TV (English),4,Tom Segura: Sledgehammer,N/A,4600000,1.0333,4500000,1,FALSE,
7/9/23,TV (English),5,Is It Cake?,"Is It Cake?: Is It Cake, Too?",23700000,5.8667,4000000,1,FALSE,
7/9/23,TV (English),6,Black Mirror,Black Mirror: Season 6,16700000,5.2,3200000,4,FALSE,
7/9/23,TV (English),7,The Witcher,The Witcher: Season 1,20900000,8,2600000,8,FALSE,
7/9/23,TV (English),8,The Witcher,The Witcher: Season 2,18200000,7.6833,2400000,7,FALSE,
7/9/23,TV (English),9,The Lincoln Lawyer,The Lincoln Lawyer: Season 1,19200000,8.3167,2300000,7,FALSE,
7/9/23,TV (English),10,Suits,Suits: Season 1,20700000,0,2300000,3,TRUE,"[{""episodesLaunched"":14,""countryList"":[""LU"",""CH""]},{""episodesLaunched"":12,""countryList"":[""TD"",""BG"",""PM"",""PH"",""UY"",""MR"",""GG"",""AO"",""VE"",""WF"",""SC"",""FJ"",""SV"",""MH"",""MU"",""BD"",""GP"",""UZ"",""PW"",""TJ"",""TH"",""BT"",""EC"",""DO"",""PN"",""NL"",""BQ"",""BI"",""GS"",""MV"",""RO"",""CX"",""MM"",""CD"",""NZ"",""CK"",""LS"",""MN"",""SH"",""EG"",""GU"",""CR"",""RE"",""BE"",""ES"",""SK"",""TM"",""TZ"",""SS"",""UM"",""RU"",""CI"",""MG"",""US"",""RS"",""BN"",""VA"",""ZM"",""TR"",""LR"",""MS"",""VN"",""CM"",""JE"",""TG"",""EE"",""KE"",""DJ"",""NC"",""MQ"",""KM"",""CF"",""IE"",""GW"",""BO"",""MO"",""AD"",""BF"",""DM"",""VC"",""SZ"",""HU"",""MY"",""LY"",""AI"",""EH"",""ER"",""BA"",""QA"",""SI"",""VG"",""LV"",""JO"",""VU"",""IS"",""CU"",""KW"",""GE"",""PT"",""SE"",""FR"",""CY"",""TO"",""PK"",""BW"",""SA"",""UG"",""ET"",""CV"",""AU"",""CZ"",""TN"",""NE"",""ID"",""PY"",""PG"",""FK"",""KY"",""FI"",""NU"",""LC"",""WS"",""SG"",""IT"",""GL"",""SL"",""TL"",""YT"",""MC"",""AQ"",""NR"",""SM"",""NO"",""TW"",""HK"",""KN"",""JM"",""AM"",""SO"",""FO"",""BM"",""GF"",""CL"",""LT"",""IQ"",""BB"",""RW"",""KZ"",""NA"",""LA"",""TK"",""HN"",""TC"",""ZW"",""GB"",""DZ"",""BY"",""LK"",""AS"",""CC"",""KH"",""NP"",""BJ"",""PL"",""YE"",""KG"",""MZ"",""AW"",""GN"",""TV"",""AR"",""MP"",""UA"",""SR"",""CO"",""HM"",""MA"",""IO"",""IL"",""ME"",""IN"",""MT"",""BL"",""SB"",""GD"",""VI"",""FM"",""GH"",""NG"",""TT"",""GA"",""AG"",""AE"",""BS"",""LB"",""PF"",""SN"",""AL"",""GI"",""BH"",""MW"",""PR"",""ST"",""NF"",""DK"",""GM"",""MK"",""CG"",""SX"",""BZ"",""NI"",""GQ"",""CW"",""PA"",""MD"",""KR"",""MF"",""MX"",""HT"",""HR"",""ML"",""GY"",""GR"",""GT"",""ZA"",""IM"",""OM"",""BR"",""PE"",""CA"",""PS"",""AZ"",""KI"",""AF""]},{""episodesLaunched"":13,""countryList"":[""LI"",""JP"",""AT"",""DE""]}]"
7/9/23,TV (Non-English),1,Celebrity,Celebrity: Limited Series,49900000,8.9833,5600000,2,FALSE,
7/9/23,TV (Non-English),2,King the Land,King the Land: Limited Series,30800000,0,3600000,4,TRUE,"[{""episodesLaunched"":8,""countryList"":[""ET"",""LR"",""DK"",""BS"",""HT"",""CV"",""RW"",""AS"",""PT"",""CY"",""AO"",""LB"",""NA"",""IL"",""DJ"",""KZ"",""EE"",""AD"",""JM"",""NL"",""SL"",""LV"",""VC"",""HM"",""IO"",""PM"",""YE"",""HR"",""AW"",""GL"",""GS"",""ST"",""MS"",""CF"",""AE"",""GH"",""FM"",""GG"",""KM"",""GF"",""HU"",""SC"",""BY"",""MG"",""FK"",""SN"",""SR"",""BJ"",""MU"",""CZ"",""TC"",""ML"",""CD"",""PW"",""VA"",""BQ"",""SA"",""CM"",""KY"",""ZA"",""LT"",""SZ"",""BL"",""UG"",""VI"",""ES"",""PL"",""LY"",""EG"",""IM"",""TR"",""MH"",""AT"",""BW"",""TT"",""FI"",""LU"",""SM"",""BB"",""GI"",""RS"",""SK"",""MZ"",""SI"",""GM"",""ZM"",""YT"",""RU"",""CH"",""SE"",""KG"",""BE"",""SO"",""KW"",""SS"",""GW"",""MQ"",""CA"",""AM"",""UZ"",""IE"",""GU"",""IQ"",""MT"",""ME"",""IR"",""NG"",""GA"",""IT"",""GD"",""RE"",""AI"",""LS"",""AQ"",""SH"",""IS"",""UA"",""AZ"",""MP"",""GR"",""SX"",""AF"",""NE"",""LI"",""MR"",""TN"",""TD"",""MA"",""JO"",""CW"",""SD"",""NO"",""RO"",""BH"",""GE"",""MC"",""DM"",""BI"",""KN"",""DE"",""JE"",""TZ"",""KE"",""TJ"",""ER"",""US"",""AL"",""GN"",""EH"",""FR"",""PS"",""BG"",""OM"",""BM"",""GP"",""MK"",""MW"",""GB"",""BF"",""TM"",""DZ"",""FO"",""BA"",""QA"",""MD"",""MF"",""ZW"",""PK"",""TG"",""CI"",""VG"",""AG"",""LC"",""CG"",""GY""]},{""episodesLaunched"":7,""countryList"":[""MO"",""BT"",""PG"",""AU"",""BD"",""TO"",""BN"",""TH"",""HK"",""MM"",""KR"",""JP"",""VN"",""TL"",""MY"",""SG"",""WS"",""SB"",""NR"",""CC"",""WF"",""PN"",""NC"",""MV"",""CK"",""VU"",""NF"",""NZ"",""TW"",""NU"",""UM"",""KI"",""CX"",""NP"",""KH"",""ID"",""PH"",""FJ"",""LK"",""TV"",""MN"",""TK"",""PF"",""LA""]}]"
7/9/23,TV (Non-English),3,The Surrogacy,The Surrogacy: Season 1,33200000,15.1667,2200000,4,FALSE,
7/9/23,TV (Non-English),4,See You in My 19th Life,See You in My 19th Life: Limited Series,16600000,8.1333,2000000,3,FALSE,
7/9/23,TV (Non-English),5,Back to 15,Back to 15: Season 2,7900000,3.9,2000000,1,FALSE,
7/9/23,TV (Non-English),6,Bloodhounds,Bloodhounds: Season 1,12800000,8.1333,1600000,5,FALSE,
7/9/23,TV (Non-English),7,Fake Profile,Fake Profile: Season 1,9500000,6.3333,1500000,6,FALSE,
7/9/23,TV (Non-English),8,Doom at Your Service,Doom at Your Service: Limited Series,25000000,17.1,1500000,1,FALSE,
7/9/23,TV (Non-English),9,Sleeping Dog,Sleeping Dog: Limited Series,7200000,5.2,1400000,3,FALSE,
7/9/23,TV (Non-English),10,DELETE,DELETE: Season 1,7200000,6.2333,1200000,2,FALSE,
7/2/23,Films (English),1,Extraction 2,N/A,36200000,2.0667,17500000,3,FALSE,
7/2/23,Films (English),2,The Perfect Find,N/A,18400000,1.6667,11000000,2,FALSE,
7/2/23,Films (English),3,Run Rabbit Run,N/A,14200000,1.6833,8400000,1,FALSE,
7/2/23,Films (English),4,Extraction,N/A,11800000,1.9667,6000000,3,FALSE,
7/2/23,Films (English),5,Take Care of Maya,N/A,7900000,1.7333,4600000,2,FALSE,
7/2/23,Films (English),6,Paw Patrol: The Movie,N/A,6400000,1.4333,4500000,6,FALSE,
7/2/23,Films (English),7,Sniper: Assassin's End,N/A,5400000,1.5833,3400000,1,FALSE,
7/2/23,Films (English),8,Ghosts of the Abyss,N/A,4900000,1.4667,3300000,1,FALSE,
7/2/23,Films (English),9,Nimona,N/A,5500000,1.7167,3200000,1,FALSE,
7/2/23,Films (English),10,Roald Dahl's Matilda The Musical,N/A,4900000,2.0333,2400000,6,FALSE,
7/2/23,Films (Non-English),1,Through My Window 2: Across the Sea,N/A,19400000,1.8667,10400000,2,FALSE,
7/2/23,Films (Non-English),2,Make Me Believe,N/A,16700000,1.7333,9600000,2,FALSE,
7/2/23,Films (Non-English),3,iNumber Number: Jozi Gold,N/A,9500000,1.9,5000000,2,FALSE,
7/2/23,Films (Non-English),4,Lust Stories 2,N/A,9300000,2.2167,4200000,1,FALSE,
7/2/23,Films (Non-English),5,Through My Window,N/A,5000000,1.9,2600000,15,FALSE,
7/2/23,Films (Non-English),6,King of Clones,N/A,2900000,1.4333,2000000,1,FALSE,
7/2/23,Films (Non-English),7,A Beautiful Life,N/A,2600000,1.6667,1600000,5,FALSE,
7/2/23,Films (Non-English),8,Black Clover: Sword of the Wizard King,N/A,2300000,1.8833,1200000,3,FALSE,
7/2/23,Films (Non-English),9,Afwaah,N/A,2300000,2.0333,1100000,1,FALSE,
7/2/23,Films (Non-English),10,You Do You,N/A,1800000,1.6833,1100000,4,FALSE,
7/2/23,TV (English),1,The Witcher,The Witcher: Season 3,73000000,4.8167,15200000,1,FALSE,
7/2/23,TV (English),2,Black Mirror,Black Mirror: Season 6,28000000,5.2,5400000,3,FALSE,
7/2/23,TV (English),3,Catching Killers,Catching Killers: Season 3,12700000,3.0667,4100000,2,FALSE,
7/2/23,TV (English),4,Glamorous,Glamorous: Season 1,26100000,7.45,3500000,2,FALSE,
7/2/23,TV (English),5,Our Planet,Our Planet: II,9900000,3.3833,2900000,3,FALSE,
7/2/23,TV (English),6,Never Have I Ever,Never Have I Ever: Season 4,14200000,4.9167,2900000,4,FALSE,
7/2/23,TV (English),7,Suits,Suits: Season 1,26200000,0,2900000,2,TRUE,"[{""episodesLaunched"":12,""countryList"":[""HN"",""HR"",""NO"",""SV"",""TW"",""FJ"",""GL"",""AO"",""AW"",""BY"",""CC"",""CF"",""GB"",""ID"",""MQ"",""NP"",""PK"",""PS"",""RS"",""TG"",""US"",""UZ"",""ZA"",""AS"",""CW"",""GQ"",""LB"",""LV"",""PG"",""RE"",""TH"",""ZW"",""DK"",""LS"",""YT"",""AM"",""BG"",""CD"",""FM"",""GG"",""GY"",""KI"",""MP"",""QA"",""SO"",""TM"",""CM"",""HU"",""ZM"",""BZ"",""GF"",""KR"",""MA"",""NL"",""SL"",""VU"",""JO"",""BJ"",""BR"",""DZ"",""GR"",""IS"",""PR"",""VC"",""TT"",""IL"",""MK"",""MO"",""PA"",""UY"",""CI"",""EE"",""FK"",""FR"",""GE"",""GM"",""HK"",""KN"",""LC"",""LK"",""MG"",""MH"",""MU"",""PM"",""SE"",""TD"",""ML"",""TL"",""BA"",""BF"",""ER"",""ET"",""IQ"",""KZ"",""MZ"",""PN"",""TN"",""TR"",""VI"",""BL"",""BM"",""DJ"",""EG"",""GI"",""IM"",""IO"",""MY"",""OM"",""WS"",""AE"",""CK"",""GN"",""KM"",""LT"",""PE"",""SC"",""SI"",""SX"",""TK"",""BQ"",""CG"",""DM"",""GU"",""GW"",""MF"",""MT"",""MX"",""PW"",""RO"",""SR"",""FI"",""NI"",""SG"",""CL"",""GA"",""LY"",""NZ"",""PY"",""SB"",""TV"",""VE"",""HM"",""GT"",""IN"",""PH"",""SK"",""VG"",""VN"",""AF"",""AQ"",""BH"",""CZ"",""IT"",""JM"",""KY"",""MM"",""NC"",""ST"",""SZ"",""MR"",""UG"",""BD"",""CV"",""GP"",""MC"",""UA"",""TZ"",""CY"",""FO"",""IE"",""JE"",""LR"",""MD"",""MV"",""NE"",""RW"",""SH"",""CR"",""EH"",""MW"",""NA"",""TC"",""AI"",""AR"",""CA"",""MN"",""SA"",""EC"",""AU"",""BO"",""HT"",""KE"",""KG"",""VA"",""GS"",""AG"",""AZ"",""BI"",""BS"",""CO"",""DO"",""ES"",""GH"",""KH"",""KW"",""ME"",""NG"",""NU"",""RU"",""SN"",""YE"",""AL"",""BB"",""AD"",""BN"",""BT"",""CU"",""MS"",""NR"",""PF"",""PL"",""PT"",""SM"",""TO"",""BE"",""BW"",""CX"",""GD"",""LA"",""NF"",""SS"",""TJ"",""UM"",""WF""]},{""episodesLaunched"":13,""countryList"":[""DE"",""LI"",""JP"",""AT""]},{""episodesLaunched"":14,""countryList"":[""LU"",""CH""]}]"
7/2/23,TV (English),8,Muscles & Mayhem: An Unauthorized Story of American Gladiators,Muscles & Mayhem: An Unauthorized Story of American Gladiators: Limited Series,10100000,3.55,2800000,1,FALSE,
7/2/23,TV (English),9,Titans,Titans: Season 4,21400000,9.95,2200000,1,FALSE,
7/2/23,TV (English),10,The Witcher,The Witcher: Season 1,17200000,8,2200000,7,FALSE,
7/2/23,TV (Non-English),1,King the Land,King the Land: Limited Series,24500000,0,4000000,3,TRUE,"[{""episodesLaunched"":5,""countryList"":[""LA"",""TV"",""AU"",""BD"",""PF"",""WF"",""PG"",""TH"",""NR"",""VU"",""PH"",""CX"",""MM"",""SG"",""LK"",""VN"",""JP"",""KI"",""KR"",""TK"",""TO"",""MO"",""PN"",""NP"",""NZ"",""TL"",""UM"",""MV"",""CC"",""MY"",""SB"",""MN"",""NU"",""BT"",""HK"",""KH"",""NC"",""CK"",""FJ"",""ID"",""TW"",""WS"",""BN"",""NF""]},{""episodesLaunched"":6,""countryList"":[""AS"",""CH"",""GU"",""LY"",""MU"",""NA"",""ST"",""LB"",""SI"",""VA"",""GR"",""LU"",""SK"",""ZM"",""BY"",""FM"",""GG"",""JE"",""MZ"",""AW"",""BJ"",""BW"",""DK"",""ET"",""GL"",""GM"",""HU"",""IR"",""KM"",""MW"",""SR"",""US"",""CY"",""DJ"",""DZ"",""EE"",""GS"",""LI"",""MA"",""MD"",""MG"",""PS"",""RW"",""ZA"",""AG"",""GN"",""IM"",""SE"",""BH"",""BM"",""CF"",""DE"",""GD"",""SD"",""DM"",""GE"",""HT"",""IE"",""KG"",""KN"",""SX"",""VG"",""AF"",""AM"",""AT"",""BI"",""IS"",""LR"",""LV"",""ME"",""NE"",""TC"",""TD"",""TG"",""KW"",""MF"",""OM"",""PL"",""TJ"",""BA"",""BE"",""GB"",""KE"",""NL"",""SZ"",""TT"",""AZ"",""BB"",""BS"",""LC"",""MR"",""QA"",""SO"",""AE"",""CG"",""CM"",""EG"",""GH"",""JM"",""KY"",""ML"",""SN"",""AD"",""BG"",""ER"",""TM"",""VI"",""YT"",""AQ"",""CA"",""CD"",""EH"",""FK"",""GW"",""HM"",""MH"",""MK"",""MQ"",""RE"",""SA"",""CV"",""GF"",""HR"",""LT"",""NO"",""PM"",""SL"",""TR"",""TZ"",""VC"",""CI"",""FI"",""FO"",""LS"",""NG"",""PW"",""RO"",""RS"",""UA"",""AI"",""AO"",""BF"",""CZ"",""FR"",""GA"",""IQ"",""JO"",""MC"",""PT"",""SM"",""UZ"",""BQ"",""GP"",""GY"",""MP"",""MT"",""PK"",""SH"",""TN"",""UG"",""CW"",""IL"",""IT"",""SC"",""YE"",""BL"",""SS"",""ZW"",""AL"",""ES"",""GI"",""IO"",""KZ"",""MS"",""RU""]}]"
7/2/23,TV (Non-English),2,Sleeping Dog,Sleeping Dog: Limited Series,19600000,5.2,3800000,2,FALSE,
7/2/23,TV (Non-English),3,The Surrogacy,The Surrogacy: Season 1,47500000,15.1667,3100000,3,FALSE,
7/2/23,TV (Non-English),4,Bloodhounds,Bloodhounds: Season 1,20900000,8.1333,2600000,4,FALSE,
7/2/23,TV (Non-English),5,See You in My 19th Life,See You in My 19th Life: Limited Series,13900000,6.0833,2300000,2,FALSE,
7/2/23,TV (Non-English),6,Fake Profile,Fake Profile: Season 1,13300000,6.3333,2100000,5,FALSE,
7/2/23,TV (Non-English),7,DELETE,DELETE: Season 1,12200000,6.2333,2000000,1,FALSE,
7/2/23,TV (Non-English),8,Celebrity,Celebrity: Limited Series,16900000,8.9833,1900000,1,FALSE,
7/2/23,TV (Non-English),9,Lies Hidden in my Garden,Lies Hidden in my Garden: Limited Series,4300000,4.0667,1100000,2,FALSE,
7/2/23,TV (Non-English),10,Let's Get Divorced,Let's Get Divorced: Season 1,8500000,9.3667,900000,1,FALSE,
6/25/23,Films (English),1,Extraction 2,N/A,87300000,2.0667,42200000,2,FALSE,
6/25/23,Films (English),2,Extraction,N/A,27200000,1.9667,13800000,2,FALSE,
6/25/23,Films (English),3,Take Care of Maya,N/A,16000000,1.7333,9200000,1,FALSE,
6/25/23,Films (English),4,The Perfect Find,N/A,11700000,1.6667,7000000,1,FALSE,
6/25/23,Films (English),5,Paw Patrol: The Movie,N/A,9100000,1.4333,6300000,5,FALSE,
6/25/23,Films (English),6,The Mule,N/A,9200000,1.7,5400000,1,FALSE,
6/25/23,Films (English),7,What Happens in Vegas,N/A,7600000,1.65,4600000,2,FALSE,
6/25/23,Films (English),8,The Boss Baby,N/A,4500000,1.6333,2800000,9,FALSE,
6/25/23,Films (English),9,Get Out,N/A,4100000,1.7333,2400000,1,FALSE,
6/25/23,Films (English),10,47 Ronin,N/A,4700000,2.0167,2300000,1,FALSE,
6/25/23,Films (Non-English),1,Through My Window 2: Across the Sea,N/A,27100000,1.8667,14500000,1,FALSE,
6/25/23,Films (Non-English),2,Make Me Believe,N/A,11400000,1.7333,6600000,1,FALSE,
6/25/23,Films (Non-English),3,Black Clover: Sword of the Wizard King,N/A,7800000,1.8833,4100000,2,FALSE,
6/25/23,Films (Non-English),4,You Do You,N/A,4500000,1.6833,2700000,3,FALSE,
6/25/23,Films (Non-English),5,Through My Window,N/A,4900000,1.9,2600000,14,FALSE,
6/25/23,Films (Non-English),6,iNumber Number: Jozi Gold,N/A,4000000,1.9,2100000,1,FALSE,
6/25/23,Films (Non-English),7,A Beautiful Life,N/A,3200000,1.6667,1900000,4,FALSE,
6/25/23,Films (Non-English),8,The Wonder Weeks,N/A,2500000,1.5167,1600000,2,FALSE,
6/25/23,Films (Non-English),9,Tin & Tina,N/A,3200000,2,1600000,5,FALSE,
6/25/23,Films (Non-English),10,THE VILLAGE,N/A,3200000,2.0167,1600000,2,FALSE,
6/25/23,TV (English),1,Black Mirror,Black Mirror: Season 6,60400000,5.2,11600000,2,FALSE,
6/25/23,TV (English),2,Never Have I Ever,Never Have I Ever: Season 4,24600000,4.9167,5000000,3,FALSE,
6/25/23,TV (English),3,Our Planet,Our Planet: II,13600000,3.3833,4000000,2,FALSE,
6/25/23,TV (English),4,Catching Killers,Catching Killers: Season 3,9600000,3.0667,3100000,1,FALSE,
